"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-03","Toronto, Ontario","2011S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446080","23.5.1.1","6.0","","","","1"
"2020-04","Toronto, Ontario","2011S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446080","23.5.1.1","7.9","","","","1"
"2020-05","Toronto, Ontario","2011S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446080","23.5.1.1","11.2","","","","1"
"2020-06","Toronto, Ontario","2011S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446080","23.5.1.1","13.6","","","","1"
"2020-07","Toronto, Ontario","2011S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446080","23.5.1.1","14.7","","","","1"
"2020-08","Toronto, Ontario","2011S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446080","23.5.1.1","13.9","","","","1"
"2020-09","Toronto, Ontario","2011S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446080","23.5.1.1","12.8","","","","1"
"2020-10","Toronto, Ontario","2011S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446080","23.5.1.1","11.5","","","","1"
"2020-11","Toronto, Ontario","2011S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446080","23.5.1.1","10.7","","","","1"
"2020-12","Toronto, Ontario","2011S0503535","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446080","23.5.1.1","10.7","","","","1"
"2014-08","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.2","","","","1"
"2014-09","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.8","","","","1"
"2014-10","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.4","","","","1"
"2014-11","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.1","","","","1"
"2014-12","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.3","","","","1"
"2015-01","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.4","","","","1"
"2015-02","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.4","","","","1"
"2015-03","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.4","","","","1"
"2015-04","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.3","","","","1"
"2015-05","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.1","","","","1"
"2015-06","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.2","","","","1"
"2015-07","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.3","","","","1"
"2015-08","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.2","","","","1"
"2015-09","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.3","","","","1"
"2015-10","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.7","","","","1"
"2015-11","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.1","","","","1"
"2015-12","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.0","","","","1"
"2016-01","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.4","","","","1"
"2016-02","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.9","","","","1"
"2016-03","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.7","","","","1"
"2016-04","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.6","","","","1"
"2016-05","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.0","","","","1"
"2016-06","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.1","","","","1"
"2016-07","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.0","","","","1"
"2016-08","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.3","","","","1"
"2016-09","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.5","","","","1"
"2016-10","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.6","","","","1"
"2016-11","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.4","","","","1"
"2016-12","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","6.0","","","","1"
"2017-01","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.9","","","","1"
"2017-02","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.8","","","","1"
"2017-03","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.8","","","","1"
"2017-04","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.4","","","","1"
"2017-05","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.2","","","","1"
"2017-06","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.0","","","","1"
"2017-07","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.0","","","","1"
"2017-08","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.4","","","","1"
"2017-09","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.0","","","","1"
"2017-10","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","3.9","","","","1"
"2017-11","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.2","","","","1"
"2017-12","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.7","","","","1"
"2018-01","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.9","","","","1"
"2018-02","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.4","","","","1"
"2018-03","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.5","","","","1"
"2018-04","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.3","","","","1"
"2018-05","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.8","","","","1"
"2018-06","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.5","","","","1"
"2018-07","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.6","","","","1"
"2018-08","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.8","","","","1"
"2018-09","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.9","","","","1"
"2018-10","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.9","","","","1"
"2018-11","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.5","","","","1"
"2018-12","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.2","","","","1"
"2019-01","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","3.9","","","","1"
"2019-02","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","3.7","","","","1"
"2019-03","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","3.6","","","","1"
"2019-04","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.0","","","","1"
"2019-05","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.3","","","","1"
"2019-06","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.7","","","","1"
"2019-07","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.8","","","","1"
"2019-08","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.9","","","","1"
"2019-09","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.0","","","","1"
"2019-10","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.7","","","","1"
"2019-11","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.7","","","","1"
"2019-12","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.5","","","","1"
"2020-01","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.8","","","","1"
"2020-02","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","4.9","","","","1"
"2020-03","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","5.7","","","","1"
"2020-04","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","7.5","","","","1"
"2020-05","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","10.3","","","","1"
"2020-06","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","12.1","","","","1"
"2020-07","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","11.3","","","","1"
"2020-08","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","10.0","","","","1"
"2020-09","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","8.9","","","","1"
"2020-10","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","9.2","","","","1"
"2020-11","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","8.0","","","","1"
"2020-12","Hamilton, Ontario","2011S0503537","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446094","24.5.1.1","8.1","","","","1"
"2014-08","St. Catharines-Niagara, Ontario","2011S0503539","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446108","25.5.1.1","7.9","","","","1"
"2014-09","St. Catharines-Niagara, Ontario","2011S0503539","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446108","25.5.1.1","7.4","","","","1"
"2014-10","St. Catharines-Niagara, Ontario","2011S0503539","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446108","25.5.1.1","7.2","","","","1"
"2014-11","St. Catharines-Niagara, Ontario","2011S0503539","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446108","25.5.1.1","6.6","","","","1"
"2014-12","St. Catharines-Niagara, Ontario","2011S0503539","Unemployment rate","Estimate","Seasonally adjusted","Percentage","242","units","0","v91446108","25.5.1.1","6.7","","","","1"
